Carex_nudicarpa|K_macrantha_ZSR_K||spm00003647|Kobresia
Carex_coninux|K_pusilla_LJQ||spm00003641|Kobresia
Carex_simpliciuscula||SPA|spm00003173|Kobresia
Carex_coninux|K_pusilla_ZSL||spm00003655|Kobresia
Carex_coninux|K_pusilla_ZSR_K||spm00003614|Kobresia
Carex_kokanica|K_minshanica_ZSR_K||spm00003613|Kobresia
Carex_alatauensis|K_humilis_B_ZSL||spm00003653|Kobresia
Carex_macroprophylla|K_filifolia_ZSR_K||spm00003615|Kobresia
Carex_alatauensis|K_humilis_A_ZSL||spm00003652|Kobresia
Carex_alatauensis||AFG|spm00003401|Kobresia
Carex_simpliciuscula||CHT|spm00003402|Kobresia
Carex_simpliciuscula||NWT|spm00005548|Kobresia
Carex_simpliciuscula||NUN|spm00005550|Kobresia
Carex_simpliciuscula||NWT|spm00005551|Kobresia
Carex_simpliciuscula||NUN|spm00005546|Kobresia
Carex_filispica||CHC|spm00003398|Kobresia
Carex_parva||CHC|spm00005212|Leucoglochin
Carex_pseudolaxa|STA_10|EHM|spm00005192|Kobresia
Carex_microglochin_subsp._microglochin|B1098|NOR|spm00001705|Leucoglochin
Carex_microglochin||ICE|spm00003188|Leucoglochin
Carex_microglochin||ICE|spm00003172|Leucoglochin
Carex_microglochin||GNL|spm00000590|Leucoglochin
Carex_curvula_subsp._rosae||SPA|spm00003177|Curvulae
Carex_curvula_subsp._curvula||SPA|spm00003091|Curvulae
Carex_baldensis||SWI|spm00005242|Baldenses
Carex_gammiei|K_gammiei_LJQ||spm00003640|Kobresia
Carex_uncinoides||CHT|spm00003409|Kobresia
Carex_macroprophylla||CHC|spm00003400|Kobresia
Carex_handel_mazzettii|K_handcl_mazzettii_LJQ||spm00003629|Kobresia
Carex_parvula|K_pygmaca_LJQ||spm00003630|Kobresia
Carex_setschwanensis|K_setschwanensis_ZSR_K||spm00003620|Kobresia
Carex_parvula|K_pygmaea_ZSL||spm00003656|Kobresia
Carex_macroprophylla||CHC|spm00003399|Kobresia
Carex_littledalei|K_littledalei_LJQ||spm00003628|Kobresia
Carex_hughii|K_graminifolia_LJQ||spm00003627|Kobresia
Carex_pseuduncinoides|K_kansuensis_ZSR_K||spm00003619|Kobresia
Carex_deasyi|STA_7|EHM|spm00005198|Kobresia
Carex_ovoidispica||PAK|spm00003406|Kobresia
Carex_tibetikobresia|K_capilifolia_ZSR_K||spm00003617|Kobresia
Carex_tibetikobresia|K_capillifolia_LJQ||spm00003626|Kobresia
Carex_deasyi|K_schoenoides_A_ZSL||spm00003657|Kobresia
Carex_neesii|K_nepalensis_LJQ||spm00003633|Kobresia
Carex_vaginosa||CHT|spm00003410|Kobresia
Carex_cercostachys||CHC|spm00003397|Kobresia
Carex_cercostachys|K_cercostachys_LJQ||spm00003631|Kobresia
Carex_littledalei||CHT|spm00003404|Kobresia
Carex_buthanensis|K_prainii_LJQ||spm00003632|Kobresia
Carex_buthanensis||CHT|spm00003407|Kobresia
Carex_tibetikobresia|K_tibetica_ZSR_K||spm00003621|Kobresia
Carex_borealipolaris|B1224|MNT|spm00001831|Kobresia
Carex_borealipolaris||NUN|spm00005545|Kobresia
Carex_sargentiana||CHT|spm00003408|Kobresia
Carex_myosuroides|STA_101|FRA|spm00005197|Kobresia
Carex_myosuroides|STA_101|FRA|spm00005196|Kobresia
Carex_myosuroides||ICE|spm00003200|Kobresia
Carex_capillifolia|||spm00005195|Kobresia
Carex_bistaminata|K_bistaminata_ZSR_K||spm00003616|Kobresia
Carex_bistaminata|K_kashgarica_ZSR_K||spm00003618|Kobresia
Carex_myosuroides|K_myosuroids_LJQ_MJW||spm00003625|Kobresia
Carex_bistaminata||CHT|spm00003405|Kobresia
Carex_esenbeckii|K_esenbeckii_LJQ||spm00003636|Kobresia
Carex_kanaii|K_kanai_LJQ||spm00003637|Kobresia
Carex_deasyi|K_schoenoides_B_ZSL||spm00003658|Kobresia
Carex_myosuroides||NUN|spm00005540|Kobresia
Carex_myosuroides||NUN|spm00005543|Kobresia
Carex_myosuroides||NUN|spm00005544|Kobresia
Carex_myosuroides||NUN|spm00005542|Kobresia
Carex_vidua||CHC|spm00003411|Kobresia
Carex_vidua|K_vidua_LJQ||spm00003635|Kobresia
Carex_hughii|K_graminifolia_ZSR_K||spm00003622|Kobresia
Carex_vidua|K_vidua_ZSR_K||spm00003623|Kobresia
Carex_hughii|K_graminifolia_F_ZSL2||spm00003651|Kobresia
Carex_hughii|K_graminifolia_F_ZSL||spm00003650|Kobresia
Carex_peregrina||MDR|spm00000564|Psyllophora
Carex_peregrina||KEN|spm00000216|Psyllophora
Carex_peregrina||KEN|spm00000217|Psyllophora
Carex_peregrina|Carex_MOR_905||spm00004700|Psyllophora
Carex_macrostyla||SPA|spm00003284|Psyllophora
Carex_pulicaris|||spm00003203|Psyllophora
Carex_distachya||SPA|spm00000588|Schiedeanae
Carex_oedipostyla||SPA|spm00000587|Gynobasidae
Carex_phyllostachys||TUR|spm00005164|Phyllostachys
Carex_illegitima||GRC|spm00004384|Gynobasidae
Carex_acicularis|STA_85|NZ?|spm00005161|Aciculares
Carex_transandina||CL?|spm00003086|Aciculares
Carex_transandina||AGS|spm00000554|Aciculares
Carex_sorianoi||AGS|spm00000542|Junciformes
Carex_andina||CL?|spm00003144|Junciformes
Carex_andina||CLC|spm00000527|Junciformes
Carex_aphylla||AGS|spm00000526|Junciformes
Carex_aphylla|STA_25|AGS|spm00005169|Junciformes
Carex_vallis_pulchrae|STA_26|AGS|spm00005162|Aciculares
Carex_vallis_pulchrae||AGS|spm00000530|Aciculares
Carex_vallis_pulchrae|STA_26|AGS|spm00005084|Aciculares
Carex_camptoglochin||CLS|spm00000589|Leucoglochin
Carex_camptoglochin||CL?|spm00003129|Leucoglochin
Carex_camptoglochin||CL?|spm00003190|Leucoglochin
Carex_allanii||NZS|spm00002185|Aciculares
Carex_spartea||KEN|spm00000149|Schoenoxiphium
Carex_uhligii|STA_54|NAT|spm00005205|Schoenoxiphium
Carex_uhligii||Kenya|spm00003175|Schoenoxiphium
Carex_distincta|||spm00003254|Schoenoxiphium
Carex_basutorum||NAT|spm00000146|Schoenoxiphium
Carex_ludwigii||NAT|spm00000147|Schoenoxiphium
Carex_ludwigii|||spm00003008|Schoenoxiphium
Carex_spartea||NAT|spm00000150|Schoenoxiphium
Carex_capensis||CPP|spm00000152|Schoenoxiphium
Carex_spartea||OFS|spm00000151|Schoenoxiphium
Carex_spartea||NAT|spm00000163|Schoenoxiphium
Carex_spartea|||spm00003012|Schoenoxiphium
Carex_killickii|STA_47|CPP|spm00005203|Schoenoxiphium
Carex_capensis|STA_74||spm00005202|Schoenoxiphium
Carex_capensis|||spm00003263|Schoenoxiphium
Carex_capensis|||spm00003260|Schoenoxiphium
Carex_lancea||CPP|spm00000155|Schoenoxiphium
Carex_lancea|STA_48|CPP|spm00005204|Schoenoxiphium
Carex_pseudorufa||TAN|spm00000148|Schoenoxiphium
Carex_spartea|STA_50|OFS|spm00005206|Schoenoxiphium
Carex_sect.Siderostictae|Carex_STARR_5||FASTA.LABEL.NO.SPECIMEN.MATCH|Siderostictae
Carex_moupinensis|C_moupinensis_BHY||spm00003610|Hypolytroides
Trichophorum_alpinum|AY757400_AY757432_KJ513656||FASTA.LABEL.NO.SPECIMEN.MATCH|Outgroup
Trichophorum_caespitosum|DQ998897_DQ998951_KC476058||FASTA.LABEL.NO.SPECIMEN.MATCH|Outgroup
Scirpus_polystachyus|AY242011_AY242010_Carex_STARR_13||FASTA.LABEL.NO.SPECIMEN.MATCH|Outgroup
Eriophorum_vaginatum|AY242009_AH012952_Carex_STARR_6||FASTA.LABEL.NO.SPECIMEN.MATCH|Outgroup
Carex_sect.Fecundae_sp._nov._aff._tuberculata||MXS|spm00000299|Fecundae
Carex_sect.Fecundae_Chiapas||MXT|spm00000266|Fecundae
Carex_sect.Indicae_sp._nov._C._polystachya_group||MXE|spm00000287|Indicae
Carex_sect.Indicae_sp._nov._red_based_Polystachyae||MXT|spm00000286|Indicae
Carex_sect.Indicae_Chiapas||MXT|spm00000291|Indicae
Carex_sect.Indicae_Chiapas||MXT|spm00000290|Indicae
